item_id,label
1360-933f8f92-f979-4418-ba48-2c229bd975f2#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
1360-933f8f92-f979-4418-ba48-2c229bd975f2#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
1360-933f8f92-f979-4418-ba48-2c229bd975f2#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
1360-933f8f92-f979-4418-ba48-2c229bd975f2#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
1360-933f8f92-f979-4418-ba48-2c229bd975f2#_#actionability#_#Tutor_6,"[2, 1, 1, 1, 1]"
1360-933f8f92-f979-4418-ba48-2c229bd975f2#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
1360-933f8f92-f979-4418-ba48-2c229bd975f2#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
5003-4bae8c7f-7df8-4616-addd-229d04c3e417#_#actionability#_#Tutor_1,"[1, 1, 0, 1, 1]"
5003-4bae8c7f-7df8-4616-addd-229d04c3e417#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
5003-4bae8c7f-7df8-4616-addd-229d04c3e417#_#actionability#_#Tutor_3,"[1, 1, 1, 1, 1]"
5003-4bae8c7f-7df8-4616-addd-229d04c3e417#_#actionability#_#Tutor_4,"[1, 1, 0, 0, 1]"
5003-4bae8c7f-7df8-4616-addd-229d04c3e417#_#actionability#_#Tutor_5,"[1, 1, 1, 1, 1]"
5003-4bae8c7f-7df8-4616-addd-229d04c3e417#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
5003-4bae8c7f-7df8-4616-addd-229d04c3e417#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
5003-4bae8c7f-7df8-4616-addd-229d04c3e417#_#actionability#_#Tutor_8,"[1, 1, 0, 1, 1]"
2211-8163e9ef-2183-4bbb-bb2e-5791bec16fab#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
2211-8163e9ef-2183-4bbb-bb2e-5791bec16fab#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
2211-8163e9ef-2183-4bbb-bb2e-5791bec16fab#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
2211-8163e9ef-2183-4bbb-bb2e-5791bec16fab#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
2211-8163e9ef-2183-4bbb-bb2e-5791bec16fab#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
2211-8163e9ef-2183-4bbb-bb2e-5791bec16fab#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
2211-8163e9ef-2183-4bbb-bb2e-5791bec16fab#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
2211-8163e9ef-2183-4bbb-bb2e-5791bec16fab#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
910-3fdf10d5-50f3-489a-926a-2e560593ec72#_#actionability#_#Tutor_1,"[1, 1, 1, 2, 2]"
910-3fdf10d5-50f3-489a-926a-2e560593ec72#_#actionability#_#Tutor_2,"[1, 1, 1, 1, 1]"
910-3fdf10d5-50f3-489a-926a-2e560593ec72#_#actionability#_#Tutor_3,"[2, 1, 1, 2, 2]"
910-3fdf10d5-50f3-489a-926a-2e560593ec72#_#actionability#_#Tutor_4,"[1, 1, 1, 1, 1]"
910-3fdf10d5-50f3-489a-926a-2e560593ec72#_#actionability#_#Tutor_5,"[1, 1, 1, 1, 1]"
910-3fdf10d5-50f3-489a-926a-2e560593ec72#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
910-3fdf10d5-50f3-489a-926a-2e560593ec72#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
910-3fdf10d5-50f3-489a-926a-2e560593ec72#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
280-18a0385b-c830-49bb-a32b-af11ec96da2d#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
280-18a0385b-c830-49bb-a32b-af11ec96da2d#_#actionability#_#Tutor_2,"[0, 0, 0, 1, 0]"
280-18a0385b-c830-49bb-a32b-af11ec96da2d#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
280-18a0385b-c830-49bb-a32b-af11ec96da2d#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
280-18a0385b-c830-49bb-a32b-af11ec96da2d#_#actionability#_#Tutor_5,"[2, 2, 1, 1, 2]"
280-18a0385b-c830-49bb-a32b-af11ec96da2d#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
280-18a0385b-c830-49bb-a32b-af11ec96da2d#_#actionability#_#Tutor_7,"[1, 2, 1, 1, 1]"
280-18a0385b-c830-49bb-a32b-af11ec96da2d#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
4611-e33b16fc-dae1-4742-948f-4a345a600348#_#actionability#_#Tutor_1,"[1, 1, 1, 1, 1]"
4611-e33b16fc-dae1-4742-948f-4a345a600348#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
4611-e33b16fc-dae1-4742-948f-4a345a600348#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
4611-e33b16fc-dae1-4742-948f-4a345a600348#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
4611-e33b16fc-dae1-4742-948f-4a345a600348#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
4611-e33b16fc-dae1-4742-948f-4a345a600348#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
4611-e33b16fc-dae1-4742-948f-4a345a600348#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
4611-e33b16fc-dae1-4742-948f-4a345a600348#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
401-ae8126a9-cc21-4002-8db7-f022a7c88960#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
401-ae8126a9-cc21-4002-8db7-f022a7c88960#_#actionability#_#Tutor_2,"[1, 1, 2, 2, 1]"
401-ae8126a9-cc21-4002-8db7-f022a7c88960#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
401-ae8126a9-cc21-4002-8db7-f022a7c88960#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
401-ae8126a9-cc21-4002-8db7-f022a7c88960#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
401-ae8126a9-cc21-4002-8db7-f022a7c88960#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
401-ae8126a9-cc21-4002-8db7-f022a7c88960#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
401-ae8126a9-cc21-4002-8db7-f022a7c88960#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
3411-6ac99b16-c25f-4079-b567-907773eb8cbb#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
3411-6ac99b16-c25f-4079-b567-907773eb8cbb#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
3411-6ac99b16-c25f-4079-b567-907773eb8cbb#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
3411-6ac99b16-c25f-4079-b567-907773eb8cbb#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
3411-6ac99b16-c25f-4079-b567-907773eb8cbb#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
3411-6ac99b16-c25f-4079-b567-907773eb8cbb#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
3411-6ac99b16-c25f-4079-b567-907773eb8cbb#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3411-6ac99b16-c25f-4079-b567-907773eb8cbb#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
3831-0e710fc0-1174-4ac7-8d0c-d672091f1f5c#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
3831-0e710fc0-1174-4ac7-8d0c-d672091f1f5c#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
3831-0e710fc0-1174-4ac7-8d0c-d672091f1f5c#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
3831-0e710fc0-1174-4ac7-8d0c-d672091f1f5c#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
3831-0e710fc0-1174-4ac7-8d0c-d672091f1f5c#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
3831-0e710fc0-1174-4ac7-8d0c-d672091f1f5c#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
3831-0e710fc0-1174-4ac7-8d0c-d672091f1f5c#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3831-0e710fc0-1174-4ac7-8d0c-d672091f1f5c#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
5111-b361e260-531e-4714-81b7-9d4a4d6914b8#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
5111-b361e260-531e-4714-81b7-9d4a4d6914b8#_#actionability#_#Tutor_2,"[1, 1, 1, 1, 0]"
5111-b361e260-531e-4714-81b7-9d4a4d6914b8#_#actionability#_#Tutor_3,"[2, 1, 2, 2, 2]"
5111-b361e260-531e-4714-81b7-9d4a4d6914b8#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
5111-b361e260-531e-4714-81b7-9d4a4d6914b8#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
5111-b361e260-531e-4714-81b7-9d4a4d6914b8#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
5111-b361e260-531e-4714-81b7-9d4a4d6914b8#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
5111-b361e260-531e-4714-81b7-9d4a4d6914b8#_#actionability#_#Tutor_8,"[1, 2, 1, 1, 2]"
873-d5fc78d2-cfd1-420b-9642-b74f0e267ba5#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
873-d5fc78d2-cfd1-420b-9642-b74f0e267ba5#_#actionability#_#Tutor_2,"[1, 1, 1, 1, 1]"
873-d5fc78d2-cfd1-420b-9642-b74f0e267ba5#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
873-d5fc78d2-cfd1-420b-9642-b74f0e267ba5#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
873-d5fc78d2-cfd1-420b-9642-b74f0e267ba5#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
873-d5fc78d2-cfd1-420b-9642-b74f0e267ba5#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
873-d5fc78d2-cfd1-420b-9642-b74f0e267ba5#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
873-d5fc78d2-cfd1-420b-9642-b74f0e267ba5#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
3155-285cc24e-571c-4b74-a8f7-7bea8f93c373#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
3155-285cc24e-571c-4b74-a8f7-7bea8f93c373#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
3155-285cc24e-571c-4b74-a8f7-7bea8f93c373#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
3155-285cc24e-571c-4b74-a8f7-7bea8f93c373#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
3155-285cc24e-571c-4b74-a8f7-7bea8f93c373#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
3155-285cc24e-571c-4b74-a8f7-7bea8f93c373#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
3155-285cc24e-571c-4b74-a8f7-7bea8f93c373#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3155-285cc24e-571c-4b74-a8f7-7bea8f93c373#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
2520-60fdc563-a805-4758-b528-082d2f7719d5#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
2520-60fdc563-a805-4758-b528-082d2f7719d5#_#actionability#_#Tutor_2,"[1, 1, 1, 1, 1]"
2520-60fdc563-a805-4758-b528-082d2f7719d5#_#actionability#_#Tutor_3,"[1, 1, 1, 1, 1]"
2520-60fdc563-a805-4758-b528-082d2f7719d5#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
2520-60fdc563-a805-4758-b528-082d2f7719d5#_#actionability#_#Tutor_5,"[0, 1, 0, 1, 1]"
2520-60fdc563-a805-4758-b528-082d2f7719d5#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
2520-60fdc563-a805-4758-b528-082d2f7719d5#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 1]"
2520-60fdc563-a805-4758-b528-082d2f7719d5#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
1350-c55a8775-5e7a-4445-a715-dec640af99e5#_#actionability#_#Tutor_1,"[0, 0, 1, 1, 0]"
1350-c55a8775-5e7a-4445-a715-dec640af99e5#_#actionability#_#Tutor_2,"[1, 1, 1, 1, 1]"
1350-c55a8775-5e7a-4445-a715-dec640af99e5#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
1350-c55a8775-5e7a-4445-a715-dec640af99e5#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
1350-c55a8775-5e7a-4445-a715-dec640af99e5#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
1350-c55a8775-5e7a-4445-a715-dec640af99e5#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
1350-c55a8775-5e7a-4445-a715-dec640af99e5#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
1350-c55a8775-5e7a-4445-a715-dec640af99e5#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
21-14788b06-3638-468c-97a0-b07e7cb6d95a#_#actionability#_#Tutor_1,"[1, 1, 1, 1, 1]"
21-14788b06-3638-468c-97a0-b07e7cb6d95a#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
21-14788b06-3638-468c-97a0-b07e7cb6d95a#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
21-14788b06-3638-468c-97a0-b07e7cb6d95a#_#actionability#_#Tutor_4,"[1, 0, 0, 1, 0]"
21-14788b06-3638-468c-97a0-b07e7cb6d95a#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
21-14788b06-3638-468c-97a0-b07e7cb6d95a#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
21-14788b06-3638-468c-97a0-b07e7cb6d95a#_#actionability#_#Tutor_7,"[2, 2, 2, 0, 2]"
21-14788b06-3638-468c-97a0-b07e7cb6d95a#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
613640346#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
613640346#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
613640346#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
613640346#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
613640346#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
613640346#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
613640346#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
613640346#_#actionability#_#Tutor_8,"[1, 1, 2, 2, 1]"
613640346#_#actionability#_#Tutor_9,"[2, 2, 2, 2, 2]"
3340-9012188c-550a-4710-9f7c-cceec4006831#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
3340-9012188c-550a-4710-9f7c-cceec4006831#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
3340-9012188c-550a-4710-9f7c-cceec4006831#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
3340-9012188c-550a-4710-9f7c-cceec4006831#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
3340-9012188c-550a-4710-9f7c-cceec4006831#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
3340-9012188c-550a-4710-9f7c-cceec4006831#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
3340-9012188c-550a-4710-9f7c-cceec4006831#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3340-9012188c-550a-4710-9f7c-cceec4006831#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
1130-71487da4-9b88-422d-9106-16bc30df29d2#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
1130-71487da4-9b88-422d-9106-16bc30df29d2#_#actionability#_#Tutor_2,"[1, 1, 1, 1, 1]"
1130-71487da4-9b88-422d-9106-16bc30df29d2#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
1130-71487da4-9b88-422d-9106-16bc30df29d2#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
1130-71487da4-9b88-422d-9106-16bc30df29d2#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
1130-71487da4-9b88-422d-9106-16bc30df29d2#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
1130-71487da4-9b88-422d-9106-16bc30df29d2#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
1130-71487da4-9b88-422d-9106-16bc30df29d2#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
3722-186c2c8f-a0b7-4bf5-a9bf-07735f261b29#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
3722-186c2c8f-a0b7-4bf5-a9bf-07735f261b29#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
3722-186c2c8f-a0b7-4bf5-a9bf-07735f261b29#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
3722-186c2c8f-a0b7-4bf5-a9bf-07735f261b29#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
3722-186c2c8f-a0b7-4bf5-a9bf-07735f261b29#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
3722-186c2c8f-a0b7-4bf5-a9bf-07735f261b29#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
3722-186c2c8f-a0b7-4bf5-a9bf-07735f261b29#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3722-186c2c8f-a0b7-4bf5-a9bf-07735f261b29#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
780-477ba343-b96a-4629-9bc0-63a65ffdb2b9#_#actionability#_#Tutor_1,"[1, 2, 2, 1, 2]"
780-477ba343-b96a-4629-9bc0-63a65ffdb2b9#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
780-477ba343-b96a-4629-9bc0-63a65ffdb2b9#_#actionability#_#Tutor_3,"[0, 0, 1, 0, 0]"
780-477ba343-b96a-4629-9bc0-63a65ffdb2b9#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
780-477ba343-b96a-4629-9bc0-63a65ffdb2b9#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
780-477ba343-b96a-4629-9bc0-63a65ffdb2b9#_#actionability#_#Tutor_6,"[1, 1, 1, 1, 1]"
780-477ba343-b96a-4629-9bc0-63a65ffdb2b9#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
780-477ba343-b96a-4629-9bc0-63a65ffdb2b9#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
5841-76393cb2-9ac1-4557-8e27-8fe393a18d87#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
5841-76393cb2-9ac1-4557-8e27-8fe393a18d87#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
5841-76393cb2-9ac1-4557-8e27-8fe393a18d87#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
5841-76393cb2-9ac1-4557-8e27-8fe393a18d87#_#actionability#_#Tutor_4,"[1, 1, 1, 1, 1]"
5841-76393cb2-9ac1-4557-8e27-8fe393a18d87#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
5841-76393cb2-9ac1-4557-8e27-8fe393a18d87#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
5841-76393cb2-9ac1-4557-8e27-8fe393a18d87#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
5841-76393cb2-9ac1-4557-8e27-8fe393a18d87#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
4760-5d8211e7-ca13-4e8d-887a-5b7e36637455#_#actionability#_#Tutor_1,"[2, 2, 2, 1, 1]"
4760-5d8211e7-ca13-4e8d-887a-5b7e36637455#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
4760-5d8211e7-ca13-4e8d-887a-5b7e36637455#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
4760-5d8211e7-ca13-4e8d-887a-5b7e36637455#_#actionability#_#Tutor_4,"[1, 1, 1, 0, 0]"
4760-5d8211e7-ca13-4e8d-887a-5b7e36637455#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
4760-5d8211e7-ca13-4e8d-887a-5b7e36637455#_#actionability#_#Tutor_6,"[1, 1, 1, 1, 1]"
4760-5d8211e7-ca13-4e8d-887a-5b7e36637455#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
4760-5d8211e7-ca13-4e8d-887a-5b7e36637455#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
1890-a9e16d9e-3b76-4a30-888a-ab2874d5ef5c#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
1890-a9e16d9e-3b76-4a30-888a-ab2874d5ef5c#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
1890-a9e16d9e-3b76-4a30-888a-ab2874d5ef5c#_#actionability#_#Tutor_3,"[1, 0, 1, 1, 1]"
1890-a9e16d9e-3b76-4a30-888a-ab2874d5ef5c#_#actionability#_#Tutor_4,"[1, 1, 1, 2, 1]"
1890-a9e16d9e-3b76-4a30-888a-ab2874d5ef5c#_#actionability#_#Tutor_5,"[2, 2, 1, 1, 1]"
1890-a9e16d9e-3b76-4a30-888a-ab2874d5ef5c#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
1890-a9e16d9e-3b76-4a30-888a-ab2874d5ef5c#_#actionability#_#Tutor_7,"[2, 1, 1, 1, 2]"
1890-a9e16d9e-3b76-4a30-888a-ab2874d5ef5c#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
520-aac2ff15-ac6e-4887-b5e0-56ef2ee314ba#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
520-aac2ff15-ac6e-4887-b5e0-56ef2ee314ba#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
520-aac2ff15-ac6e-4887-b5e0-56ef2ee314ba#_#actionability#_#Tutor_3,"[1, 2, 2, 2, 2]"
520-aac2ff15-ac6e-4887-b5e0-56ef2ee314ba#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
520-aac2ff15-ac6e-4887-b5e0-56ef2ee314ba#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
520-aac2ff15-ac6e-4887-b5e0-56ef2ee314ba#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
520-aac2ff15-ac6e-4887-b5e0-56ef2ee314ba#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
520-aac2ff15-ac6e-4887-b5e0-56ef2ee314ba#_#actionability#_#Tutor_8,"[1, 1, 2, 2, 2]"
01-374a3eb6-95cf-4725-9e76-86a8972aa5cb#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
01-374a3eb6-95cf-4725-9e76-86a8972aa5cb#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
01-374a3eb6-95cf-4725-9e76-86a8972aa5cb#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
01-374a3eb6-95cf-4725-9e76-86a8972aa5cb#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
01-374a3eb6-95cf-4725-9e76-86a8972aa5cb#_#actionability#_#Tutor_5,"[2, 1, 2, 1, 2]"
01-374a3eb6-95cf-4725-9e76-86a8972aa5cb#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
01-374a3eb6-95cf-4725-9e76-86a8972aa5cb#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
01-374a3eb6-95cf-4725-9e76-86a8972aa5cb#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
861-d755f74d-9089-4162-bee0-32f64d11c7e9#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
861-d755f74d-9089-4162-bee0-32f64d11c7e9#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
861-d755f74d-9089-4162-bee0-32f64d11c7e9#_#actionability#_#Tutor_3,"[1, 1, 1, 1, 1]"
861-d755f74d-9089-4162-bee0-32f64d11c7e9#_#actionability#_#Tutor_4,"[1, 1, 1, 1, 1]"
861-d755f74d-9089-4162-bee0-32f64d11c7e9#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
861-d755f74d-9089-4162-bee0-32f64d11c7e9#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
861-d755f74d-9089-4162-bee0-32f64d11c7e9#_#actionability#_#Tutor_7,"[1, 1, 2, 1, 2]"
861-d755f74d-9089-4162-bee0-32f64d11c7e9#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
802-21c47cce-afae-42fb-b353-f410385d7d33#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
802-21c47cce-afae-42fb-b353-f410385d7d33#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
802-21c47cce-afae-42fb-b353-f410385d7d33#_#actionability#_#Tutor_3,"[2, 2, 2, 1, 2]"
802-21c47cce-afae-42fb-b353-f410385d7d33#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
802-21c47cce-afae-42fb-b353-f410385d7d33#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
802-21c47cce-afae-42fb-b353-f410385d7d33#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
802-21c47cce-afae-42fb-b353-f410385d7d33#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
802-21c47cce-afae-42fb-b353-f410385d7d33#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
371-32dca7ab-2437-4b77-83b6-47b83c130798#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
371-32dca7ab-2437-4b77-83b6-47b83c130798#_#actionability#_#Tutor_2,"[0, 1, 0, 0, 0]"
371-32dca7ab-2437-4b77-83b6-47b83c130798#_#actionability#_#Tutor_3,"[1, 1, 1, 1, 1]"
371-32dca7ab-2437-4b77-83b6-47b83c130798#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
371-32dca7ab-2437-4b77-83b6-47b83c130798#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
371-32dca7ab-2437-4b77-83b6-47b83c130798#_#actionability#_#Tutor_6,"[1, 2, 1, 2, 1]"
371-32dca7ab-2437-4b77-83b6-47b83c130798#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
371-32dca7ab-2437-4b77-83b6-47b83c130798#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
3181-84b436b5-d5b5-4322-a72a-4f17bcb4fd72#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
3181-84b436b5-d5b5-4322-a72a-4f17bcb4fd72#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
3181-84b436b5-d5b5-4322-a72a-4f17bcb4fd72#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
3181-84b436b5-d5b5-4322-a72a-4f17bcb4fd72#_#actionability#_#Tutor_4,"[0, 0, 1, 1, 0]"
